ID,DEFAULT,AGE,ACADMOS,ADEPCNT,MAJORDRG,MINORDRG,OWNRENT,INCOME,SELFEMPL,INCPER,EXP_INC,SPENDING,LOGSPEND 
812,0,35.1666679,3,0,0,0,0,3333.3333333,0,40000.0,0.1017645,339.2150005,5.8266341 
813,0,47.25,164,3,0,0,1,6666.6666667,0,20000.0,0.1765499,1176.9992113,7.0707234 
814,1,58.25,228,0,0,1,1,1416.6666667,0,17000.0,0.4569606,647.3608340,6.4729038 
815,0,42.0,5,1,0,0,1,3833.3333333,0,23000.0,0.0790904,303.1800153,5.7143267 
816,0,36.6666679,36,0,0,0,0,1333.3333333,0,16000.0,0.1721744,229.5658390,5.4361899 
817,0,39.1666679,61,2,0,0,1,2833.3333333,0,14083.3330078,0.0167811,47.5463526,3.8617051 
818,1,26.75,63,2,0,0,1,1333.3333333,0,5333.3334961,0.00075,1,0 
819,0,47.0,123,1,0,0,1,5000.0,0,30000.0,0.1558022,779.0108025,6.6580249 
820,1,24.333334,18,2,0,0,1,1750.0,0,10000.0,0.0027917,4.8854167,1.5862546 
821,0,19.916666,72,2,0,0,0,3500.0,0,14166.6669922,0.0856904,299.9162488,5.7035033 
822,0,33.4166679,41,2,0,0,1,5984.0,0,30464.0,0.0812903,486.4409602,6.1871155 
823,1,23.5,15,0,0,1,0,1666.6666667,0,20000.0,0.01505,25.0833326,3.2222036 
824,1,22.833334,146,1,0,0,0,1833.3333333,0,13400.0,0.0688298,126.1880572,4.8377733 
825,1,27.166666,6,2,0,1,1,1200.0,0,7852.6665039,0.0111215,13.3457847,2.5912006 
826,1,35.1666679,60,0,1,0,0,2600.0,0,31200.0,0.0679814,176.7516777,5.1747458 
827,0,40.5,139,1,0,0,1,2263.3333333,0,13580.0,0.0573656,129.8375000,4.8662837 
828,0,23.0,3,0,0,0,0,2291.6666667,0,27500.0,0.1276415,292.5116662,5.6785046 
829,0,33.4166679,72,3,0,0,1,1458.3333333,1,4375.0,0.1020286,148.7916661,5.0025471 
830,0,42.5,62,3,0,0,0,1608.3333333,0,4825.0,0.1111135,178.7075037,5.1857504 
831,0,64.3333359,84,0,0,1,1,1666.6666667,0,25000.0,0.11956,199.2666721,5.2946440 
832,1,41.75,116,2,0,0,1,3000.0,0,13200.0,0.0605692,181.7075796,5.2023987 
833,0,28.583334,8,0,0,0,1,1416.6666667,0,47000.0,0.0276164,39.1232073,3.6667158 
834,0,32.0,85,1,0,0,1,1666.6666667,0,13500.0,0.1368752,228.1253040,5.4298951 
835,1,30.833334,12,1,0,0,1,1126.6666667,0,8260.0,0.0007264,.8184019,-.2004017 
836,0,52.5,108,1,0,0,1,1000.0,0,11000.0,0.0226932,22.6931814,3.1220645 
837,0,44.8333321,128,4,1,0,1,2625.0,0,10500.0,0.0249701,65.5465010,4.1827598 
838,0,29.833334,28,2,0,0,1,2500.0,0,10000.0,0.0185503,46.3758316,3.8367785 
839,0,26.083334,4,0,0,0,0,1833.3333333,0,22000.0,0.4404832,807.5525016,6.6940081 
840,0,30.083334,48,0,0,2,0,3166.6666667,0,38000.0,0.1137042,360.0633380,5.8862800 
841,0,64.0,65,1,0,0,1,5416.6666667,0,32500.0,0.1074151,581.8316837,6.3661812 
842,0,29.583334,48,0,0,0,0,2600.0,0,31200.0,0.0373247,97.0441729,4.5751663 
843,0,52.4166679,240,0,0,0,0,1575.0,0,18900.0,0.0239233,37.6791656,3.6291073 
844,1,46.8333321,30,2,0,0,0,2500.0,0,13333.3330078,0.0335,83.7500021,4.4278362 
845,0,28.75,26,1,0,0,1,2500.0,0,15000.0,0.0397713,99.4283333,4.5994371 
846,0,42.9166679,120,1,0,0,0,2416.6666667,1,14500.0,0.0073066,17.6574996,2.8711606 
847,0,26.083334,12,0,0,0,0,1500.0,0,18000.0,0.1737406,260.6108263,5.5630282 
848,0,27.916666,63,2,0,0,1,1666.6666667,0,6666.6665039,0.055408,92.3466682,4.5255496 
849,0,35.5,34,1,0,0,0,2083.3333333,0,12500.0,0.0512096,106.6866641,4.6698962 
850,0,30.166666,43,4,1,0,1,2867.0,0,14580.7998047,0.078185,224.1564150,5.4123441 
851,0,36.5833321,4,3,0,0,1,4166.6666667,0,18500.0,0.0743728,309.8868144,5.7362071 
852,0,30.5,24,1,0,1,1,3291.6666667,0,19750.0,0.0780246,256.8308391,5.5484177 
853,0,44.3333321,150,2,0,0,1,3000.0,0,12700.0,0.0177953,53.3858277,3.9775453 
854,1,19.416666,3,0,0,0,0,1500.0,0,18000.0,0.08415,126.2250021,4.8380660 
855,1,38.3333321,48,5,0,0,1,8333.25,1,16666.5,0.0355292,296.0733333,5.6906072 
856,0,28.583334,24,1,0,0,1,2916.6666667,0,29500.0,0.0688673,200.8629249,5.3026227 
857,0,22.833334,18,0,0,0,0,2416.6666667,0,29000.0,0.1401903,338.7933411,5.8253903 
858,1,29.75,8,0,0,0,0,2780.0,0,33360.0,0.0023981,6.6666668,1.8971200 
859,0,30.333334,18,1,2,0,0,2116.6666667,0,32860.0,0.0242036,51.2309344,3.9363435 
860,0,23.166666,6,0,0,0,0,1250.0,0,20000.0,0.0858185,107.2731242,4.6753781 
861,0,0.5833333,150,0,0,0,0,2083.3333333,0,25000.0,0.0831712,173.2733411,5.1548704 
862,1,55.8333321,243,0,2,1,1,2666.6666667,0,37000.0,0.0337286,89.9430613,4.4991768 
863,1,51.8333321,228,1,0,0,1,2250.0,0,13500.0,0.010567,23.7758341,3.1686697 
864,0,35.0,60,2,0,1,0,1600.0,0,14400.0,0.0566329,90.6125903,4.5065932 
865,0,31.083334,60,1,0,0,1,3250.0,0,19500.0,0.0873682,283.9466669,5.6487864 
866,1,26.833334,26,3,2,3,0,3333.3333333,0,10000.0,0.0510607,170.2024912,5.1369889 
867,0,38.6666679,2,0,0,0,0,3166.6666667,0,38000.0,0.31912,1010.5466346,6.9182467 
868,0,34.4166679,86,2,1,1,0,1750.0,0,7000.0,0.145721,255.0116777,5.5413093 
869,0,31.0,60,1,0,0,0,1916.6666667,0,11500.0,0.32928,631.1199789,6.4474960 
870,0,34.0833321,16,2,0,0,1,2916.6666667,0,11666.6669922,0.0640123,186.7025097,5.2295165 
871,0,30.75,10,0,0,0,1,2811.6666667,0,33740.0,0.0120062,33.7575002,3.5192026 
872,0,21.083334,6,0,0,0,0,1333.3333333,0,16000.0,0.0329031,43.8708365,3.7812498 
873,0,21.0,26,0,0,0,0,1333.3333333,0,16400.0,0.2216531,295.5374122,5.6887954 
874,0,26.416666,16,0,0,0,0,1916.6666667,0,23000.0,0.14797,283.6091779,5.6475972 
875,0,39.4166679,147,0,0,0,1,1933.3333333,0,23200.0,0.0776241,150.0733271,5.0111240 
876,0,35.8333321,56,1,0,0,1,4000.0,0,24000.0,0.0456565,182.6258302,5.2074394 
877,1,29.166666,6,0,1,0,0,1916.6666667,0,25800.0,0.1680209,322.0401232,5.7746761 
878,1,20.833334,25,0,0,0,0,1493.3333333,0,17920.0,0.2637835,393.9166705,5.9761394 
879,0,25.75,13,0,1,2,0,1916.6666667,0,23000.0,0.1521613,291.6424920,5.6755287 
880,0,38.6666679,14,3,0,1,1,4166.6666667,0,12500.0,0.00192,7.9999998,2.0794415 
881,0,21.75,22,1,0,0,1,1277.0833333,0,12489.5,0.0217451,27.7702628,3.3239658 
882,0,31.75,6,0,0,0,1,2468.3333333,0,29620.0,0.0062853,15.5141661,2.7417535 
883,0,36.0,15,0,0,0,0,3166.6666667,0,38000.0,0.0025608,8.1091666,2.0929951 
884,0,32.1666679,24,2,0,0,0,2250.0,0,10666.6669922,0.0678203,152.5956988,5.0277919 
885,1,26.416666,24,0,0,0,0,2000.0,0,24000.0,0.1149463,229.8925072,5.4376118 
886,0,42.25,50,3,0,0,0,1166.6666667,0,6500.0,0.0054496,6.3578847,1.8496957 
887,1,37.8333321,125,3,0,3,1,3750.0,0,11250.0,0.0106,39.7499988,3.6826098 
888,0,30.333334,22,0,0,0,0,2916.6666667,0,45000.0,0.1647451,480.5065629,6.1748409 
889,1,28.583334,32,3,0,0,0,2083.3333333,0,6250.0,0.00048,1.0000000,-0 
890,1,18.166666,2,0,0,0,0,1833.3333333,0,28200.0,0.0418539,76.7321518,4.3403208 
891,0,29.25,36,0,0,0,1,4166.6666667,0,50000.0,0.2276322,948.4674782,6.8548475 
892,0,38.25,41,2,0,0,1,5845.0,0,30046.6660156,0.050682,296.2365778,5.6911584 
893,0,28.5,44,0,0,3,1,1208.0,0,31296.0,0.0531892,64.2525844,4.1628219 
894,0,26.25,72,3,0,0,0,3000.0,0,9000.0,0.1939861,581.9583088,6.3663988 
895,0,27.083334,1,1,0,0,1,1250.0,0,12000.0,0.1017083,127.1354221,4.8452528 
896,1,38.75,49,2,0,0,1,1666.6666667,0,11333.3330078,0.0563903,93.9838216,4.5431227 
897,0,29.916666,7,1,0,0,0,1258.3333333,0,7550.0,0.0512583,64.4999987,4.1666652 
898,0,82.5833359,13,0,0,0,0,1625.0,0,19500.0,0.6473092,1051.8775210,6.9583320 
899,0,40.5,42,0,0,0,0,2000.0,0,24000.0,0.04102,82.0399970,4.4072069 
900,0,43.1666679,94,0,0,0,1,2916.6666667,0,35000.0,0.0018857,5.4999999,1.7047481 
901,0,24.333334,38,0,0,0,0,1750.0,0,21000.0,0.0095619,16.7333316,2.8174026 
902,0,32.1666679,9,2,2,0,0,2000.0,0,8000.0,0.1313579,262.7158165,5.5710729 
903,1,32.0,30,1,0,0,0,3166.6666667,0,20875.0,0.1258297,398.4607061,5.9876089 
904,0,23.25,15,0,0,0,0,1666.6666667,0,20000.0,0.124405,207.3416611,5.3343680 
905,1,48.75,120,0,1,0,0,2250.0,1,27000.0,0.0004444,1,0 
906,0,29.75,36,0,0,0,0,1518.4166667,0,18221.0,0.0842193,127.8799990,4.8510923 
907,0,36.5833321,13,0,0,0,0,4041.6666667,0,81000.0,0.0495038,200.0779769,5.2987072 
908,0,20.0,8,0,0,0,0,1333.3333333,0,16000.0,0.006875,9.1666666,2.2155737 
909,0,34.75,72,1,0,0,0,2166.6666667,0,13000.0,0.0447796,97.0225042,4.5749430 
910,0,37.9166679,180,0,1,1,1,8333.25,1,99999.0,0.00056,4.6666667,1.5404450 
911,0,63.5,192,1,1,0,1,2916.6666667,0,17500.0,0.0137246,40.0299990,3.6896291 
912,1,22.333334,30,0,0,0,0,1666.6666667,0,25000.0,0.0387736,64.6226667,4.1685652 
913,1,26.0,42,1,0,0,0,1500.0,0,9000.0,1.1472605,1720.8908200,7.4505974 
914,0,36.75,60,4,0,0,1,3500.0,0,8400.0,0.0080476,28.1666662,3.3381392 
915,0,39.3333321,71,1,0,0,1,1080.0,0,13746.0,0.020467,22.1044084,3.0957771 
916,1,33.75,12,3,0,0,1,1500.0,0,4500.0,0.1306339,195.9508359,5.2778638 
917,0,30.583334,18,0,0,0,1,2166.6666667,0,26000.0,0.0076538,16.5833329,2.8083981 
918,0,28.0,36,0,0,0,0,1883.3333333,0,22600.0,0.0142934,26.9191658,3.2928385 
919,0,29.083334,53,1,0,0,1,1500.0,0,12500.0,0.009042,13.5630006,2.6073455 
920,1,45.5833321,132,2,0,0,1,2916.6666667,1,11666.6669922,0.0920857,268.5833257,5.5931612 
921,0,31.833334,34,0,0,1,0,2500.0,0,30000.0,0.054894,137.2350100,4.9216949 
922,1,32.3333321,73,3,0,0,1,2166.6666667,0,6500.0,0.0004615,1,0 
923,1,26.75,12,0,0,0,0,1760.0,0,28120.0,0.0654972,115.2749884,4.7473205 
924,1,24.5,216,0,0,0,0,3000.0,1,38500.0,0.0164668,49.4002607,3.8999557 
925,0,30.166666,12,2,0,1,1,2416.6666667,0,9666.6669922,0.0567038,137.0341616,4.9202302 
926,0,30.25,24,3,0,0,1,3333.3333333,1,10250.0,0.0311724,103.9081377,4.6435072 
927,0,34.9166679,40,0,0,0,0,2750.0,0,33000.0,0.0127576,35.0833342,3.5577262 
928,0,22.666666,6,0,0,0,0,2458.3333333,0,29500.0,0.1038488,255.2950035,5.5424198 
929,1,39.1666679,144,0,1,0,1,2333.3333333,0,28000.0,0.0225021,52.5050002,3.9609084 
930,1,41.75,58,3,1,1,1,8000.0,0,32000.0,0.0680225,544.1799760,6.2992800 
931,0,40.6666679,144,1,0,2,1,3166.6666667,0,20250.0,0.0431701,136.7053818,4.9178281 
932,0,34.0833321,27,2,0,0,1,2333.3333333,0,14000.0,0.1899283,443.1660871,6.0939446 
933,0,43.5833321,88,0,0,0,1,8083.3333333,0,97000.0,0.1207887,976.3749707,6.8838467 
934,1,24.5,36,0,0,0,0,1333.3333333,0,17000.0,0.006,8,2.0794416 
935,1,26.083334,8,2,0,0,0,1600.0,0,8800.0,0.010561,16.8975770,2.8271702 
936,1,36.8333321,40,3,2,1,0,1867.75,0,5603.25,0.0715995,133.7300049,4.8958229 
937,0,20.25,62,0,0,0,1,2333.3333333,0,28000.0,0.1201389,280.3241660,5.6359467 
938,1,40.5833321,24,0,0,3,1,1250.0,1,15000.0,0.3240153,405.0191492,6.0039343 
939,1,27.0,36,2,0,0,1,2000.0,0,8000.0,0.0049167,9.8333331,2.2857779 
940,0,56.5833321,258,3,0,1,1,6083.3333333,0,18250.0,0.0149199,90.7625004,4.5082462 
941,0,22.5,14,0,0,0,0,1600.0,0,21600.0,0.2765454,442.4726009,6.0923785 
942,1,36.25,60,2,0,0,0,1920.0,0,7680.0,0.0394918,75.8241677,4.3284171 
943,1,24.166666,41,0,0,0,0,2400.0,0,28800.0,0.0271049,65.0516689,4.1751819 
944,0,22.666666,48,0,0,0,0,1583.3333333,0,19000.0,0.1279053,202.5166688,5.3108222 
945,0,25.666666,150,0,0,0,0,1100.0,0,21200.0,0.0518307,57.0137266,4.0432921 
946,0,24.666666,20,0,0,0,0,1458.3333333,0,17500.0,0.080528,117.4366754,4.7658993 
947,0,58.9166679,252,0,1,1,1,2166.6666667,0,27000.0,0.0032222,6.9814814,1.9432611 
948,1,24.166666,15,0,0,0,0,1925.0,0,24900.0,0.0004819,.9277108,-.0750352 
949,0,22.583334,217,0,0,0,0,2666.6666667,0,32000.0,0.0307722,82.0591648,4.4074405 
950,0,23.0,9,0,0,0,0,1666.6666667,0,22500.0,0.1695262,282.5436989,5.6438332 
951,0,24.166666,2,1,0,0,0,2600.0,0,16800.0,0.0287402,74.7244649,4.3138075 
952,0,36.1666679,36,3,0,0,1,2750.0,0,8250.0,0.1362621,374.7208267,5.9261813 
953,0,51.25,108,1,0,0,0,3041.6666667,0,26500.0,0.0434419,132.1357425,4.8838297 
954,0,25.5,15,2,0,0,0,1500.0,0,11000.0,0.0865755,129.8631839,4.8664815 
955,0,39.4166679,18,1,0,0,1,2083.3333333,0,18500.0,0.0228614,47.6278132,3.8634169 
956,0,31.583334,72,2,0,0,1,1750.0,0,7000.0,0.0617395,108.0441652,4.6825401 
957,0,22.833334,4,0,0,0,0,1791.6666667,0,21500.0,0.3034419,543.6666521,6.2983363 
958,0,60.0,144,0,0,0,0,3566.6666667,0,59800.0,0.0016054,5.7257527,1.7449740 
959,0,24.25,18,0,0,0,0,2125.0,0,37500.0,0.0936789,199.0677239,5.2936451 
960,0,45.9166679,303,3,0,0,1,1733.3333333,0,5200.0,0.1125312,195.0541576,5.2732773 
961,0,26.916666,6,3,0,0,1,4416.6666667,0,13250.0,0.0712072,314.4983153,5.7509787 
962,0,24.416666,3,0,0,0,0,1912.5,0,22950.0,0.0517499,98.9716695,4.5948336 
963,0,56.0833321,166,1,0,1,1,1958.3333333,0,11750.0,0.108703,212.8766691,5.3607130 
964,1,42.25,136,0,0,0,1,2916.6666667,0,38600.0,0.0601637,175.4775426,5.1675111 
965,0,0.6666667,26,0,0,0,0,5666.6666667,1,68000.0,0.0979394,554.9900283,6.3189501 
966,1,33.0,144,2,0,0,0,1040.0,0,10826.6669922,0.0208987,21.7346536,3.0789079 
967,0,33.0833321,72,1,0,0,1,2333.3333333,0,14000.0,0.0301579,70.3683322,4.2537433 
968,1,29.0,62,3,0,0,1,1583.3333333,0,4750.0,0.5563968,880.9616665,6.7810141 
969,0,46.3333321,96,0,0,0,1,2041.6666667,0,30500.0,0.0034918,7.1290984,1.9641848 
970,0,31.666666,14,3,0,0,1,1841.6666667,0,9275.0,0.2415216,444.8021920,6.0976297 
971,0,26.0,60,3,2,0,1,4333.3333333,0,13000.0,0.0912077,395.2333257,5.9794763 
972,0,32.5,17,1,0,1,0,1833.3333333,0,11000.0,0.2082886,381.8625063,5.9450606 
973,0,28.5,6,0,0,0,0,1750.0,0,21000.0,0.0388476,67.9833312,4.2192625 
974,0,43.5833321,29,0,0,0,1,1250.0,0,45000.0,0.0462469,57.8086125,4.0571378 
975,0,28.666666,6,0,2,1,0,1416.6666667,0,17000.0,0.2893794,409.9541754,6.0160454 
976,0,27.083334,36,2,1,0,0,1650.0,0,13800.0,0.0602857,99.4714826,4.5998710 
977,0,22.083334,51,0,0,0,0,1841.6666667,0,22100.0,0.0570643,105.0933341,4.6548489 
978,1,22.5,16,0,0,0,1,1500.0,0,18000.0,0.1902867,285.4299992,5.6539968 
979,0,58.75,216,4,0,0,1,8333.25,0,19999.8007813,0.1159219,966.0058600,6.8731699 
980,0,38.75,108,1,0,0,0,2500.0,0,15000.0,0.0125667,31.4166676,3.4473386 
981,0,20.083334,12,0,0,0,0,2333.3333333,0,28000.0,0.1527621,356.4450045,5.8761800 
982,1,26.0,72,1,0,0,1,1333.3333333,0,8000.0,0.015875,21.1666673,3.0524276 
983,0,40.0833321,12,2,0,0,1,6250.0,0,28333.3339844,0.1473242,920.7764640,6.8252173 
984,0,35.75,18,4,0,0,1,8333.25,0,19999.8007813,0.0469443,391.1983217,5.9692146 
985,1,35.8333321,42,1,0,1,1,2083.3333333,0,12500.0,0.0791488,164.8933316,5.1052988 
986,0,51.8333321,144,0,0,1,1,1278.3333333,0,15340.0,0.2170541,277.4674897,5.6257038 
987,0,65.3333359,22,0,0,0,1,500.0,1,46890.0,0.0545496,27.2747930,3.3059629 
988,0,38.6666679,60,5,0,0,1,2916.6666667,0,9166.6669922,0.2690953,784.8612095,6.6655069 
989,0,34.3333321,48,1,0,0,1,3750.0,0,30000.0,0.017262,64.7325022,4.1702634 
990,0,53.5833321,98,2,0,1,1,2459.8333333,0,12319.3330078,0.0964811,237.3275351,5.4694412 
991,0,27.0,120,0,0,0,0,2166.6666667,0,26000.0,0.0230327,49.9041686,3.9101045 
992,1,28.416666,27,0,0,0,0,2333.3333333,0,28000.0,0.0142143,33.1666665,3.5015454 
993,0,27.666666,27,0,1,0,1,1473.3333333,0,20680.0,0.0284686,41.9436928,3.7363281 
994,1,32.3333321,18,1,0,0,0,2583.3333333,0,15500.0,0.1147974,296.5600037,5.6922496 
995,0,37.0833321,55,2,0,0,1,4166.6666667,0,25000.0,0.0076,31.6666672,3.4552646 
996,0,20.583334,3,0,0,0,0,1900.0,0,22800.0,0.2242645,426.1024982,6.0546799 
997,0,30.166666,12,1,0,0,0,3458.3333333,0,20750.0,0.3522169,1218.0833407,7.1050339 
998,1,32.5833321,9,1,0,0,0,2083.3333333,0,12500.0,0.7841284,1633.6008906,7.3985420 
999,0,35.0,38,2,0,0,1,3666.6666667,0,15000.0,0.0499744,183.2396326,5.2107948 
1000,0,27.416666,43,1,0,0,0,1500.0,0,9000.0,0.0158272,23.7408327,3.1671965 
1001,0,33.1666679,196,0,0,0,0,1666.6666667,0,20000.0,0.00105,1.7499999,.5596158 
1002,0,23.5,48,0,0,0,1,2083.3333333,0,29000.0,0.0044138,9.1954028,2.2187037 
1003,0,33.4166679,2,0,0,0,0,3083.3333333,0,37000.0,0.2496484,769.7491633,6.6460647 
1004,0,41.6666679,150,3,0,0,1,3750.0,0,11250.0,0.032762,122.8574943,4.8110251 
1005,1,21.916666,168,1,0,0,1,2000.0,0,12000.0,0.2326392,465.2783275,6.1426358 
1006,1,23.333334,32,0,2,2,1,1833.3333333,0,22000.0,0.1069345,196.0466566,5.2783527 
1007,0,22.333334,28,1,0,0,0,2250.0,0,18500.0,0.0528919,119.0067558,4.7791803 
1008,0,47.8333321,180,2,0,0,1,5000.0,0,20000.0,0.0150355,75.1774991,4.3198520 
1009,1,20.5,60,0,0,0,0,1333.3333333,0,16000.0,0.1005094,134.0125004,4.8979331 
1010,1,29.25,24,0,0,0,0,2666.6666667,0,32000.0,0.025875,69,4.2341065 
1011,0,35.8333321,37,2,0,0,1,4000.0,0,16000.0,0.0610931,244.3725020,5.4986937 
1012,0,53.8333321,40,0,4,0,0,1833.3333333,0,28000.0,0.0236136,43.2915455,3.7679574 
1013,1,22.833334,4,0,0,0,0,2083.3333333,0,25000.0,0.4028644,839.3008262,6.7325692 
1014,1,31.0,30,1,0,0,0,1421.3333333,0,8528.0,0.0157165,22.3383332,3.1063042 
1015,1,22.25,31,0,0,0,0,1416.6666667,0,17000.0,0.2503335,354.6391502,5.8711008 
1016,0,27.25,14,0,0,0,0,2250.0,0,27000.0,0.2342011,526.9525163,6.2671104 
1017,0,32.9166679,1,1,0,0,1,2833.3333333,0,35645.0,0.1409476,399.3513932,5.9898417 
1018,0,0.3333333,27,0,0,0,0,1300.0,0,18100.0,0.0036602,4.7582872,1.5598878 
1019,0,69.9166641,148,1,0,0,1,1689.5833333,0,12762.5,0.0025857,4.3687560,1.4744783 
1020,0,29.833334,216,0,0,1,0,1750.0,0,21000.0,0.0689195,120.6091680,4.7925553 
1021,0,33.25,75,0,0,0,1,5000.0,0,60000.0,0.0572243,286.1216664,5.6564171 
1022,0,37.6666679,31,0,0,1,0,2000.0,0,30000.0,0.1125493,225.0986695,5.4165388 
1023,1,48.5833321,76,2,0,1,1,2200.0,0,10448.0,0.0003828,.8422665,-.1716588 
1024,1,23.75,4,1,0,0,0,1250.0,0,7500.0,0.08754,109.4250008,4.6952394 
1025,0,40.25,3,1,0,0,1,3250.0,0,19500.0,0.1072315,348.5025130,5.8536454 
1026,1,29.916666,6,1,0,0,1,1525.0,0,20400.0,0.0076662,11.6909194,2.4588124 
1027,0,48.5833321,12,2,0,0,1,2083.3333333,0,8333.3330078,0.300278,625.5791212,6.4386778 
1028,0,22.333334,36,2,0,0,1,1483.3333333,0,9133.3330078,0.000438,.6496351,-.4313445 
1029,0,81.5833359,120,0,0,1,1,1750.0,1,24200.0,0.1191236,208.4662225,5.3397770 
1030,0,32.1666679,63,1,0,0,0,1916.6666667,0,11500.0,0.2000322,383.3950013,5.9490658 
1031,0,49.1666679,48,1,0,0,0,2333.3333333,0,14000.0,0.0039286,9.1666668,2.2155737 
1032,0,38.6666679,14,1,0,0,0,5000.0,0,40000.0,0.1633865,816.9324696,6.7055564 
1033,0,23.583334,72,0,0,0,0,1666.6666667,0,20000.0,0.0180195,30.0324988,3.4022801 
1034,0,41.25,6,3,0,0,1,4666.6666667,0,26000.0,0.0207514,96.8400575,4.5730607 
1035,0,30.833334,12,2,0,0,0,3250.0,0,13800.0,0.0496785,161.4551274,5.0842273 
1036,0,27.75,66,1,0,1,1,2741.6666667,0,17950.0,0.1270451,348.3153837,5.8531083 
1037,0,41.3333321,72,0,0,1,0,1916.6666667,0,29720.0,0.0402201,77.0884401,4.3449533 
1038,1,34.1666679,66,3,1,1,1,2666.6666667,0,8000.0,0.0205331,54.7550023,4.0028687 
1039,0,25.083334,86,0,0,0,1,1833.3333333,0,22000.0,0.0262018,48.0366666,3.8719646 
1040,0,21.833334,18,0,0,0,0,1400.0,0,16800.0,0.1119048,156.6666678,5.0541204 
1041,0,36.4166679,127,3,0,0,1,3258.3333333,0,9775.0,0.1276159,415.8149914,6.0302404 
1042,0,35.0,72,0,1,1,1,8333.25,0,99999.0,0.1101059,917.5400075,6.8216962 
1043,0,40.1666679,24,2,0,1,0,3333.3333333,0,13333.3330078,0.0783378,261.1258378,5.5650024 
1044,1,39.25,24,5,2,3,0,3103.3333333,0,6206.6665039,0.0617822,191.7308297,5.2560925 
1045,0,24.333334,24,0,0,3,0,2083.3333333,0,30000.0,0.2254453,469.6777711,6.1520469 
1046,0,22.833334,13,0,0,0,0,2500.0,0,30000.0,0.097188,242.9699898,5.4929379 
1047,1,22.0,6,2,0,0,0,1185.0,0,6340.0,0.0054679,6.4794952,1.8686426 
1048,1,21.416666,174,0,0,0,0,1500.0,0,18000.0,0.7541572,1131.2358677,7.0310660 
1049,0,38.0,36,2,0,0,0,2333.3333333,0,9333.3330078,0.0657179,153.3416758,5.0326686 
1050,0,45.0833321,16,2,0,0,1,4066.6666667,0,16266.6669922,0.0105123,42.7500004,3.7553692 
1051,0,32.1666679,36,0,0,0,0,8333.25,0,99999.0,0.0087001,72.4999978,4.2835865 
1052,0,33.0,46,2,0,0,1,1250.0,1,5000.0,0.2010553,251.3191663,5.5267237 
1053,0,47.3333321,192,5,3,1,1,3166.6666667,0,6333.3334961,0.1599005,506.3516820,6.2272315 
1054,1,24.0,12,0,0,0,0,2083.3333333,0,31000.0,0.0196384,40.9133073,3.7114554 
1055,0,26.166666,26,0,0,0,0,2333.3333333,0,28000.0,0.0290057,67.6799988,4.2147907 
1056,1,28.166666,24,1,1,0,0,1250.0,0,12500.0,0.0032,3.9999999,1.3862943 
1057,1,23.0,51,1,0,0,0,2500.0,0,18125.0,0.0351457,87.8641382,4.4757917 
1058,1,52.5,129,2,5,0,1,8333.25,0,36966.3320313,0.3365999,2804.9710035,7.9391485 
1059,1,36.0,62,1,0,0,0,1500.0,0,10500.0,0.1374328,206.1492652,5.3286005 
1060,0,43.9166679,72,0,0,0,0,1583.3333333,0,19550.0,0.0950271,150.4595814,5.0136945 
1061,0,35.3333321,72,2,0,0,1,2916.6666667,0,11666.6669922,0.0796386,232.2791641,5.4479399 
1062,0,24.333334,10,0,0,0,0,1625.0,0,19500.0,0.7904641,1284.5041677,7.1581281 
1063,1,28.0,33,0,0,1,0,2083.3333333,0,25000.0,0.0053036,11.0491664,2.4023550 
1064,0,42.5,12,2,1,0,1,4250.0,0,17000.0,0.1415886,601.7516702,6.3998449 
1065,0,33.9166679,36,1,0,0,0,2750.0,0,16500.0,0.0668203,183.7558486,5.2136080 
1066,0,24.25,13,0,0,0,0,1664.5,0,21974.0,0.0593092,98.7201377,4.5922890 
1067,0,47.9166679,42,1,0,1,1,1395.8333333,0,8375.0,0.0326752,45.6091686,3.8201088 
1068,0,36.3333321,27,2,0,0,1,7833.3333333,0,46333.3320313,0.0753174,589.9863988,6.3800995 
1069,1,27.25,30,0,0,0,0,2916.6666667,0,35000.0,0.1618866,472.1691708,6.1573373 
1070,1,41.4166679,50,3,0,0,0,2916.6666667,0,11625.0,0.0386667,112.7777745,4.7254193 
1071,0,24.666666,14,1,0,0,0,1584.25,0,9505.5,0.1280201,202.8158321,5.3122983 
1072,0,23.166666,9,2,0,0,0,1250.0,0,5000.0,0.1373067,171.6333255,5.1453604 
1073,0,65.5,180,2,0,0,1,600.0,0,8832.6669922,0.0711937,42.7162036,3.7545783 
1074,1,43.1666679,36,1,0,0,0,1900.0,0,16200.0,0.0289552,55.0149698,4.0076053 
1075,1,33.1666679,31,4,0,0,1,1916.6666667,0,6400.0,0.0147447,28.2606517,3.3414704 
1076,0,30.916666,27,0,0,1,0,1916.6666667,0,23000.0,0.0949326,181.9541659,5.2037548 
1077,0,29.166666,84,1,0,0,1,1875.0,0,11250.0,0.0326809,61.2766645,4.1153991 
1078,1,39.0,3,2,0,0,0,1400.0,0,13550.0,0.0287938,40.3113887,3.6966340 
1079,1,24.25,24,0,0,0,0,1250.0,0,15000.0,0.0612,76.5000004,4.3372907 
1080,0,24.083334,12,0,0,0,0,1750.0,0,21000.0,0.0005714,1.0000000,-0 
1081,0,24.0,10,0,0,1,0,2000.0,0,24000.0,0.0476862,95.3724906,4.5577902 
